taxon_id	speciesName	order	family	genus	redlistCategory	rl_cat	habitat_breadth	gestation_length	weaning_age	criterionB	rl_cat	threatened_status	range_size	patch_matrix	continuum_p5	continuum_p10	continuum_p50	continuum_p90	continuum_p95	hybrid_p5	hybrid_p10	hybrid_p50	hybrid_p90	hybrid_p95	realm
41297	Sylvilagus audubonii	Lagomorpha	Leporidae	Sylvilagus	Least Concern	LC	8	28.61	28	0	LC	Non-threatened	3581983	0.114874917	3.56731E-06	3.54597E-05	0.002446409	0.117249772	0.256335029	0.080721773	0.100299126	0.217890844	0.738973415	0.88191469	Nearctic
41302	Sylvilagus bachmani	Lagomorpha	Leporidae	Sylvilagus	Least Concern	LC	6	27.196	17.722	0	LC	Non-threatened	340085	0.247308761	3.51602E-09	1.17127E-06	0.00422588	0.437682134	0.782566464	0.118853429	0.148808636	0.373022154	0.895239413	0.94652079	Nearctic
87491102	Sylvilagus brasiliensis	Lagomorpha	Leporidae	Sylvilagus	Endangered	EN	1	39.359	26.542	1	EN	Threatened	7670	0	8.17494E-10	8.07052E-09	6.64403E-05	0.00212969	0.003555413						Neotropic
41309	Sylvilagus cognatus	Lagomorpha	Leporidae	Sylvilagus	Endangered	EN	1	28.696	24	1	EN	Threatened	4087	0.020308295	2.02375E-06	1.55672E-05	0.000707327	0.007602167	0.016382474	0.026192299	0.027640748	0.048956536	0.095117751	0.096598444	Nearctic
21211	Sylvilagus cunicularius	Lagomorpha	Leporidae	Sylvilagus	Least Concern	LC	11	3	27.513	0	LC	Non-threatened	324944	0.082395736	1.95957E-08	8.81529E-07	0.002345386	0.075780635	0.150442718	0.064952832	0.0824185	0.168724008	0.379486328	0.473200297	Neotropic
21209	Sylvilagus dicei	Lagomorpha	Leporidae	Sylvilagus	Vulnerable	VU	3	36.219	26.784	1	VU	Threatened	6002	0.035321559	1.75957E-10	6.09304E-10	1.79311E-05	0.017078115	0.043021185	0.10500607	0.108834986	0.130879641	0.145706131	0.146973722	Neotropic
41299	Sylvilagus floridanus	Lagomorpha	Leporidae	Sylvilagus	Least Concern	LC	2	28.696	24	0	LC	Non-threatened	6878623	0.040260529	1.45582E-09	4.53671E-08	0.000156696	0.021232061	0.070230306	0.062029173	0.087486555	0.191695884	0.67453382	0.799832952	Nearctic
87491157	Sylvilagus gabbi	Lagomorpha	Leporidae	Sylvilagus	Least Concern	LC	1	39.359	26.542	0	LC	Non-threatened	628177	0.094065844	9.62518E-07	5.82528E-06	0.001129851	0.100504425	0.22089242	0.11033258	0.133381043	0.235141091	0.76343919	0.885434783	Neotropic
21206	Sylvilagus graysoni	Lagomorpha	Leporidae	Sylvilagus	Endangered	EN	4	33.94	25.93	1	EN	Threatened	346	0.329479769	0.000159504	0.000690774	0.029770215	0.306538641	0.389435403	0.090917697	0.102877337	0.20850879	0.496607414	0.507819653	Neotropic
21207	Sylvilagus insonus	Lagomorpha	Leporidae	Sylvilagus	Data Deficient	DD	3	36.86	27.996	0	DD	Data deficient	433	0.244803695	0.003281771	0.014314851	0.057471618	0.189133233	0.205978376	0.123719968	0.124624461	0.138646498	0.209910326	0.211596433	Neotropic
21210	Sylvilagus mansuetus	Lagomorpha	Leporidae	Sylvilagus	Critically Endangered	CR	2	27.196	17.722	1	CR	Threatened	14	0	0.03861289	0.038771103	0.044470986	0.101858522	0.107197976						
41300	Sylvilagus nuttallii	Lagomorpha	Leporidae	Sylvilagus	Least Concern	LC	2	29.523	34	0	LC	Non-threatened	2068226	0.090028846	1.4163E-05	7.56145E-05	0.002287916	0.069146276	0.21572911	0.064937664	0.081504974	0.251543149	0.802070308	0.910296869	Nearctic
41301	Sylvilagus obscurus	Lagomorpha	Leporidae	Sylvilagus	Near Threatened	NT	2	31.652	25.76	0	NT	Non-threatened	94499	0.022942042	5.83699E-08	1.84653E-06	0.000271741	0.006026324	0.01496008	0.027080849	0.036268597	0.249947019	0.636451823	0.689767319	Nearctic
41303	Sylvilagus palustris	Lagomorpha	Leporidae	Sylvilagus	Least Concern	LC	9	33.784	26.761	0	LC	Non-threatened	359444	0.036926475	8.53758E-10	7.31194E-09	0.000106685	0.006597961	0.030572902	0.04147895	0.061760564	0.374251008	0.813448608	0.880984712	Nearctic
41310	Sylvilagus robustus	Lagomorpha	Leporidae	Sylvilagus	Vulnerable	VU	1	28.696	24	1	VU	Threatened	38183	0.040122568	0.000272506	0.000385486	0.004301369	0.069095537	0.08130203	0.058407469	0.071886449	0.121437348	0.21637481	0.279150057	Nearctic
142542759	Sylvilagus tapetillus	Lagomorpha	Leporidae	Sylvilagus	Vulnerable	VU	1	39.359	26.542	0	VU	Threatened	7376	0.0204718	2.21435E-07	1.04613E-05	0.000938599	0.014953026	0.027598127	0.046161622	0.049528159	0.070726678	0.101936139	0.116449438	Neotropic
21212	Sylvilagus transitionalis	Lagomorpha	Leporidae	Sylvilagus	Vulnerable	VU	3	28	22.78	0	VU	Threatened	10260	9.74659E-05	2.38187E-11	7.20361E-11	2.50711E-07	0.000122407	0.000340355	0.012190712	0.012190712	0.012190712	0.012190712	0.012190712	Nearctic
41311	Sylvilagus varynaensis	Lagomorpha	Leporidae	Sylvilagus	Data Deficient	DD	2	36.327	26.594	0	DD	Data deficient	15373	0	0.000140771	0.000312589	0.005767136	0.016712708	0.024788008						Neotropic
45954406	Sylvisorex akaibei	Eulipotyphla	Soricidae	Sylvisorex	Data Deficient	DD	1	127.297	123.641	0	DD	Data deficient	535	0.046728972	1.2594E-05	7.33115E-05	0.014385155	0.082639478	0.084887011	0.124255615	0.125296408	0.127200961	0.127969655	0.128022483	Afrotropic
45051	Sylvisorex camerunensis	Eulipotyphla	Soricidae	Sylvisorex	Vulnerable	VU	2	41.836	35.299	1	VU	Threatened	6379	0	6.43505E-06	8.30689E-06	0.00012541	0.001736505	0.006155929						Afrotropic
48294480	Sylvisorex corbeti	Eulipotyphla	Soricidae	Sylvisorex	Data Deficient	DD	1	49.727	51.329	0	DD	Data deficient	316	0	0.000244042	0.001038912	0.008010272	0.024984265	0.027930395						Afrotropic
41443	Sylvisorex granti	Eulipotyphla	Soricidae	Sylvisorex	Least Concern	LC	1	43.81	39.698	0	LC	Non-threatened	30130	0.103219383	2.97164E-07	8.26438E-07	0.000148575	0.099913507	0.326273958	0.08888205	0.12938372	0.313111141	0.648725164	0.720640436	Afrotropic
21216	Sylvisorex howelli	Eulipotyphla	Soricidae	Sylvisorex	Least Concern	LC	1	28.673	25.889	0	LC	Non-threatened	6813	0	4.47483E-07	1.86291E-06	0.000174841	0.002228966	0.003426469						Afrotropic
21220	Sylvisorex isabellae	Eulipotyphla	Soricidae	Sylvisorex	Vulnerable	VU	2	29.515	27.231	1	VU	Threatened	64	0	3.46315E-05	7.98032E-05	0.001266815	0.005338137	0.007213624						Afrotropic
41444	Sylvisorex johnstoni	Eulipotyphla	Soricidae	Sylvisorex	Least Concern	LC	2	27.977	25.97	0	LC	Non-threatened	900282	0.211872502	2.53424E-07	2.00363E-06	0.010005439	0.214924651	0.375142314	0.103569485	0.123315302	0.203321412	0.426910925	0.440944362	Afrotropic
45050	Sylvisorex konganensis	Eulipotyphla	Soricidae	Sylvisorex	Data Deficient	DD	1	29.25	28.161	0	DD	Data deficient	10523	0.617789604	0.006680759	0.021667645	0.174486011	0.363357437	0.400488886	0.129412651	0.152768582	0.212205499	0.391843766	0.411719143	Afrotropic
41445	Sylvisorex lunaris	Eulipotyphla	Soricidae	Sylvisorex	Near Threatened	NT	1	28.736	26.74	1	NT	Non-threatened	13665	0.058104647	5.01012E-08	1.00799E-07	1.22019E-05	0.012455039	0.135761374	0.070071764	0.11269279	0.275203392	0.491203058	0.523947221	Afrotropic
21221	Sylvisorex morio	Eulipotyphla	Soricidae	Sylvisorex	Endangered	EN	1	38.681	33.415	1	EN	Threatened	452	0	2.24009E-05	4.38131E-05	0.001048289	0.001862641	0.001934702						Afrotropic
48294467	Sylvisorex ollula	Eulipotyphla	Soricidae	Sylvisorex	Least Concern	LC	1	33.144	3.132	0	LC	Non-threatened	1416272	0.221053583	0.000160016	0.000650067	0.02617476	0.256337014	0.434762625	0.119846926	0.138821974	0.207823209	0.747371364	0.865491086	Afrotropic
21222	Sylvisorex oriundus	Eulipotyphla	Soricidae	Sylvisorex	Data Deficient	DD	1	29.113	26.574	0	DD	Data deficient	49401	0.00896743	0.000135741	0.000458268	0.02290082	0.083776295	0.086294301	0.102171953	0.107862949	0.139058754	0.151111743	0.152732164	Afrotropic
45049	Sylvisorex pluvialis	Eulipotyphla	Soricidae	Sylvisorex	Data Deficient	DD	1	28.282	27.16	0	DD	Data deficient	535	0.431775701	0.000851795	0.003714688	0.027855046	0.36710608	0.37098324	0.195316225	0.200545296	0.231162131	0.371674448	0.375574961	Afrotropic
45954439	Sylvisorex silvanorum	Eulipotyphla	Soricidae	Sylvisorex	Data Deficient	DD	2	125.627	116.761	0	DD	Data deficient	313	0	1.69224E-06	4.69961E-06	1.04495E-05	9.48977E-05	0.00013394						Afrotropic
21219	Sylvisorex vulcanorum	Eulipotyphla	Soricidae	Sylvisorex	Least Concern	LC	2	28.386	26.551	0	LC	Non-threatened	16702	0.046222009	3.6412E-07	1.29614E-06	0.000265488	0.012445811	0.055493686	0.09144192	0.118777131	0.285856053	0.493452477	0.524176106	Afrotropic
39779	Symphalangus syndactylus	Primates	Hylobatidae	Symphalangus	Endangered	EN	2	231	642	0	EN	Threatened	341354	0.026113653	4.6815E-06	3.62137E-05	0.003391217	0.016686932	0.038016706	0.131669949	0.153605209	0.346302599	0.894365513	0.923730963	Indomalayan
42638	Synaptomys borealis	Rodentia	Cricetidae	Synaptomys	Least Concern	LC	4	22.754	21.565	0	LC	Non-threatened	6690645	0.827081246	0.000280001	0.015912493	0.98030436	1	1	0.472119012	0.716098118	0.996263027	1	1	Nearctic
42639	Synaptomys cooperi	Rodentia	Cricetidae	Synaptomys	Least Concern	LC	5	23.368	21.619	0	LC	Non-threatened	3217431	0.179603541	3.03063E-10	1.089E-08	0.000183159	0.654531837	0.863694966	0.145338929	0.219585423	0.704270869	0.982760745	0.999366102	Nearctic
21251	Syncerus caffer	Cetartiodactyla	Bovidae	Syncerus	Near Threatened	NT	8	333.355	289	0	NT	Non-threatened	8346938	0.135173401	2.34E-06	1.9055E-05	0.007137768	0.16768384	0.345489889	0.111423697	0.132040732	0.22048305	0.854531026	0.976004076	Afrotropic
21260	Syntheosciurus brochus	Rodentia	Sciuridae	Syntheosciurus	Data Deficient	DD	1	48.195	54.669	0	DD	Data deficient	12191	0.220900664	8.38812E-10	7.35372E-08	0.004506538	0.16961737	0.178010747	0.118671452	0.131445131	0.167672008	0.181890142	0.184441945	Neotropic
41312	Tachyglossus aculeatus	Monotremata	Tachyglossidae	Tachyglossus	Least Concern	LC	14	19.86	185.4	0	LC	Non-threatened	7791075	0.473679049	0.00032314	0.001916056	0.108804889	0.99141109	1	0.152191147	0.198668331	0.843503416	1	1	Australasia
21293	Tachyoryctes macrocephalus	Rodentia	Spalacidae	Tachyoryctes	Endangered	EN	1	46.22	51.43	1	EN	Threatened	3924	0	3.10545E-05	7.93917E-05	0.002212052	0.007847673	0.014130849						Afrotropic
21299	Tachyoryctes splendens	Rodentia	Spalacidae	Tachyoryctes	Least Concern	LC	8	42.921	37.318	0	LC	Non-threatened	675411	0.015972497	6.28288E-08	2.70764E-07	0.000159257	0.010321215	0.028577554	0.081915282	0.108500974	0.338011593	0.83178969	0.918625429	Afrotropic
21312	Tadarida aegyptiaca	Chiroptera	Molossidae	Tadarida	Least Concern	LC	4	12	91.85	0	LC	Non-threatened	4185100	0.066091133	1.70685E-08	1.5625E-07	0.000895103	0.055909881	0.145898881	0.083799168	0.101400311	0.224916443	0.8021402	0.893211055	Afrotropic
21314	Tadarida brasiliensis	Chiroptera	Molossidae	Tadarida	Least Concern	LC	7	83.995	54.24	0	LC	Non-threatened	13852325	0.128858369	4.61232E-07	7.51625E-06	0.002544646	0.145990559	0.319644451	0.090164004	0.110957226	0.243697591	0.698291016	0.83315081	Neotropic
21316	Tadarida fulminans	Chiroptera	Molossidae	Tadarida	Least Concern	LC	3	14.29	71.836	0	LC	Non-threatened	295523	0.024935453	1.64338E-06	5.538E-06	0.000565621	0.020785129	0.046047087	0.076687425	0.090950979	0.139701858	0.302092457	0.336975551	Afrotropic
40036	Tadarida latouchei	Chiroptera	Molossidae	Tadarida	Endangered	EN	3	45.5	61.12	0	EN	Threatened	186512	0.010310329	1.07666E-10	1.63869E-09	6.03956E-05	0.025298348	0.0382403	0.120232745	0.127921236	0.159041733	0.184445241	0.237037426	Palearctic
21317	Tadarida lobata	Chiroptera	Molossidae	Tadarida	Least Concern	LC	2	86.991	6.923	0	LC	Non-threatened	187972	0.015832145	2.35471E-07	1.1056E-06	0.000101829	0.011364716	0.034126238	0.063530657	0.075973868	0.240711644	0.656470895	0.722915143	Afrotropic
21311	Tadarida teniotis	Chiroptera	Molossidae	Tadarida	Least Concern	LC	8	45.5	69.389	0	LC	Non-threatened	3840401	0.036894585	7.84422E-10	2.15684E-08	8.8057E-05	0.019887367	0.070086822	0.084166223	0.108368589	0.231406793	0.716999429	0.869861621	Palearctic
21318	Tadarida ventralis	Chiroptera	Molossidae	Tadarida	Data Deficient	DD		98.416	63.56	0	DD	Data deficient	2489343	0.049311405	3.85106E-07	1.94155E-06	0.000872902	0.040441134	0.098005832	0.086996268	0.108359765	0.201504916	0.459423065	0.671744013	Afrotropic
21328	Taeromys arcuatus	Rodentia	Muridae	Taeromys	Least Concern	LC	2	3.223	26.839	0	LC	Non-threatened	5601	0.002321014	0.000491595	0.002149429	0.012431559	0.017224643	0.018184481	0.134569252	0.134907392	0.140805602	0.143477127	0.144100627	Australasia
21329	Taeromys callitrichus	Rodentia	Muridae	Taeromys	Data Deficient	DD	2	31.42	26.51	0	DD	Data deficient	25965	0.000693241	0.000109958	0.000406182	0.00679102	0.015760998	0.016888066	0.014155184	0.01819483	0.137208283	0.142957747	0.143840785	Australasia
21330	Taeromys celebensis	Rodentia	Muridae	Taeromys	Least Concern	LC	1	35.581	31.46	0	LC	Non-threatened	86205	0.008398585	2.41523E-05	9.25185E-05	0.006079463	0.029987795	0.041692335	0.127643315	0.154166846	0.40605019	0.547845894	0.575671098	Australasia
21331	Taeromys hamatus	Rodentia	Muridae	Taeromys	Data Deficient	DD	2	33.362	25.432	0	DD	Data deficient	3853	0.004152608	0.000502541	0.002277526	0.012373741	0.017256891	0.019719771	0.134601932	0.13528388	0.141274162	0.21283932	0.267625414	Australasia
136654	Taeromys microbullatus	Rodentia	Muridae	Taeromys	Data Deficient	DD	1	46.198	51.619	0	DD	Data deficient	399	0	0.014420472	0.015188125	0.016771913	0.01749888	0.017583784						Australasia
21332	Taeromys punicans	Rodentia	Muridae	Taeromys	Data Deficient	DD	2	26.126	26.299	0	DD	Data deficient	1658	0	0.000492841	0.002233926	0.009398536	0.014692119	0.01513765						Australasia
21333	Taeromys taerae	Rodentia	Muridae	Taeromys	Vulnerable	VU	1	25.878	26.131	1	VU	Threatened	4378	0.001142074	3.77E-06	2.68114E-05	0.004977522	0.013950561	0.014844172	0.01401318	0.014056874	0.019912062	0.030356029	0.033616378	Australasia
41478	Talpa altaica	Eulipotyphla	Talpidae	Talpa	Least Concern	LC	2	288.95	31.349	0	LC	Non-threatened	3185096	0.593984608	6.99939E-05	0.000561888	0.258237585	0.994425505	1	0.153459661	0.191827418	0.759900302	0.999954641	1	Palearctic
41479	Talpa caeca	Eulipotyphla	Talpidae	Talpa	Least Concern	LC	3	35.93	32.64	0	LC	Non-threatened	242195	0.002758108	3.64897E-12	3.10387E-11	7.10749E-07	0.000662033	0.002231339	0.030194302	0.04168565	0.111070167	0.286254257	0.324481383	Palearctic
41480	Talpa caucasica	Eulipotyphla	Talpidae	Talpa	Least Concern	LC	2	31.336	35.267	0	LC	Non-threatened	113074	0.013884713	8.07493E-08	6.69556E-07	0.000290252	0.010663748	0.019286498	0.047153048	0.057733627	0.11438692	0.239982226	0.302499054	Palearctic
135458	Talpa davidiana	Eulipotyphla	Talpidae	Talpa	Data Deficient	DD	2	37.638	33.58	0	DD	Data deficient	89637	0.038555507	6.57443E-08	5.0625E-07	5.63891E-05	0.005106089	0.053535515	0.123260288	0.152122408	0.264592484	0.56995222	0.693660647	Palearctic
41481	Talpa europaea	Eulipotyphla	Talpidae	Talpa	Least Concern	LC	6	31.336	35.267	0	LC	Non-threatened	6397895	0.0646844	2.03597E-10	4.31887E-09	1.82334E-05	0.036420971	0.136078089	0.087912563	0.104623375	0.205765136	0.72288118	0.890593722	Palearctic
41482	Talpa levantis	Eulipotyphla	Talpidae	Talpa	Least Concern	LC	3	35.476	32.878	0	LC	Non-threatened	584809	0.004868256	1.12279E-08	1.53863E-07	5.5282E-05	0.002269535	0.004913186	0.038085727	0.053517049	0.162233397	0.308348453	0.326265028	Palearctic
41483	Talpa occidentalis	Eulipotyphla	Talpidae	Talpa	Least Concern	LC	5	31.336	35.267	0	LC	Non-threatened	475717	0.00387205	4.2671E-10	7.51555E-09	2.22334E-05	0.00214611	0.005614963	0.022112958	0.029149919	0.052649748	0.087362144	0.105540965	Palearctic
41484	Talpa romana	Eulipotyphla	Talpidae	Talpa	Least Concern	LC	3	31.336	35.267	0	LC	Non-threatened	97348	0.00063689	2.20353E-12	1.51863E-11	3.65131E-08	3.42822E-05	0.000100509	0.015441786	0.034896117	0.059287148	0.075721132	0.076601051	Palearctic
41485	Talpa stankovici	Eulipotyphla	Talpidae	Talpa	Least Concern	LC	3	31.336	35.267	0	LC	Non-threatened	51806	0.010983284	2.56015E-08	1.97817E-07	0.000125395	0.00290839	0.006283184	0.029549539	0.044258008	0.139519975	0.308592957	0.349824935	Palearctic
21349	Tamandua mexicana	Pilosa	Myrmecophagidae	Tamandua	Least Concern	LC	5	159.438	11.389	0	LC	Non-threatened	1488214	0.088767476	4.03476E-07	3.43898E-06	0.001315095	0.089295991	0.194764979	0.096246538	0.119167098	0.212655365	0.707377398	0.847060645	Neotropic
21350	Tamandua tetradactyla	Pilosa	Myrmecophagidae	Tamandua	Least Concern	LC	9	16	11.4	0	LC	Non-threatened	12788706	0.494157892	5.01254E-05	0.000326575	0.110631891	1	1	0.141175402	0.182954028	0.887931764	1	1	Neotropic
42583	Tamias striatus	Rodentia	Sciuridae	Tamias	Least Concern	LC	5	31.25	36	0	LC	Non-threatened	4193261	0.142482664	4.33231E-10	1.4273E-08	0.000104617	0.481113285	0.837410629	0.137384306	0.215290955	0.725257993	0.9979581	1	Nearctic
42586	Tamiasciurus douglasii	Rodentia	Sciuridae	Tamiasciurus	Least Concern	LC	2	38.825	56	0	LC	Non-threatened	509667	0.19383833	2.36837E-07	1.41748E-05	0.002828142	0.760812104	0.988370204	0.093819728	0.151008257	0.783592343	1	1	Nearctic
42587	Tamiasciurus hudsonicus	Rodentia	Sciuridae	Tamiasciurus	Least Concern	LC	2	37	63	0	LC	Non-threatened	10265478	0.586646915	1.19363E-07	4.84207E-06	0.725486994	1	1	0.340293914	0.53956908	0.991571009	1	1	Nearctic
21378	Tamiasciurus mearnsi	Rodentia	Sciuridae	Tamiasciurus	Endangered	EN	1	38.825	56	1	EN	Threatened	696	0	4.68532E-08	3.68936E-07	0.000142398	0.019480552	0.039477671						Nearctic
21380	Tamiops maritimus	Rodentia	Sciuridae	Tamiops	Least Concern	LC	3	42.322	5.723	0	LC	Non-threatened	1721571	0.00477587	2.23089E-09	1.23466E-07	0.000321987	0.008637642	0.018019846	0.052225298	0.072770923	0.146570124	0.256528035	0.342813629	Indomalayan
21379	Tamiops mcclellandii	Rodentia	Sciuridae	Tamiops	Least Concern	LC	8			0	LC	Non-threatened	1470959	0.062499363	6.53986E-08	1.02418E-06	0.001568167	0.063606934	0.156895699	0.112902202	0.128279306	0.274640739	0.789768183	0.866696307	Indomalayan
21381	Tamiops rodolphii	Rodentia	Sciuridae	Tamiops	Least Concern	LC	4	41.662	5.837	0	LC	Non-threatened	593799	0.041253017	1.43637E-08	8.98274E-08	8.42465E-05	0.030221315	0.080746933	0.100387957	0.115880672	0.19385232	0.592825323	0.742215514	Indomalayan
21382	Tamiops swinhoei	Rodentia	Sciuridae	Tamiops	Least Concern	LC	6	41.64	5.637	0	LC	Non-threatened	872636	0.053820837	5.31071E-07	6.16535E-06	0.001376703	0.040049456	0.132443916	0.109836798	0.130318299	0.32152015	0.71082437	0.817339987	Palearctic
20222	Tanyuromys aphrastus	Rodentia	Cricetidae	Tanyuromys	Data Deficient	DD	1	32.116	28.52	0	DD	Data deficient	36808	0.055123886	3.20838E-07	2.35808E-06	0.000944153	0.059247857	0.118997862	0.102269904	0.120156606	0.157824725	0.179123279	0.181144881	Neotropic
136772	Tapecomys primus	Rodentia	Cricetidae	Tapecomys	Least Concern	LC	1	28.142	24.442	0	LC	Non-threatened	2333	0.03214745	0.000259073	0.000504623	0.007143803	0.07622195	0.08561765	0.11385483	0.116398886	0.126181319	0.129543102	0.129791744	Neotropic
21453	Taphozous achates	Chiroptera	Emballonuridae	Taphozous	Data Deficient	DD	2	121.76	6.88	0	DD	Data deficient	9112	0.000109745	5.16816E-07	2.42755E-06	0.005941974	0.035810539	0.037628716	0.133656919	0.133656919	0.133656919	0.133656919	0.133656919	Australasia
21452	Taphozous australis	Chiroptera	Emballonuridae	Taphozous	Near Threatened	NT	1	98	47.5	0	NT	Non-threatened	37293	0.405706165	8.54701E-06	0.000146933	0.065549567	0.798230565	0.908370447	0.129208175	0.187986922	0.614284962	0.943309224	0.985760686	Australasia
21454	Taphozous georgianus	Chiroptera	Emballonuridae	Taphozous	Least Concern	LC	4	99.55	42	0	LC	Non-threatened	1202375	0.601645077	0.008527117	0.020253181	0.324840307	0.983939075	0.99851554	0.167494318	0.217884547	0.821679056	0.996776927	1	Australasia
21455	Taphozous hamiltoni	Chiroptera	Emballonuridae	Taphozous	Data Deficient	DD	2	93.152	55.325	0	DD	Data deficient	51555	0.051595384	4.53841E-05	0.000101108	0.00214676	0.047289167	0.114604685	0.114219304	0.134812264	0.180532791	0.371374708	0.396344033	Afrotropic
21456	Taphozous hildegardeae	Chiroptera	Emballonuridae	Taphozous	Endangered	EN	3	99.16	52.965	1	EN	Threatened	43717	0.005444106	2.31876E-07	9.92066E-07	0.000137798	0.004428309	0.008981758	0.027610557	0.029288981	0.099686522	0.280475894	0.29333881	Afrotropic
21457	Taphozous hilli	Chiroptera	Emballonuridae	Taphozous	Least Concern	LC	7	13.567	61.436	0	LC	Non-threatened	1418064	0.702096661	0.01926757	0.031308591	0.797311097	1	1	0.304853383	0.434339005	0.931144685	1	1	Australasia
21458	Taphozous kapalgensis	Chiroptera	Emballonuridae	Taphozous	Least Concern	LC	3	95.47	5.164	0	LC	Non-threatened	97528	0.744873267	0.018394912	0.025585883	0.684760302	0.98237043	0.997347069	0.272369087	0.33872965	0.80440259	0.99161917	0.99893859	Australasia
21459	Taphozous longimanus	Chiroptera	Emballonuridae	Taphozous	Least Concern	LC	6	17.22	22.13	0	LC	Non-threatened	4910401	0.02908683	3.55988E-09	2.26482E-08	3.21068E-05	0.029755045	0.078951567	0.111080737	0.131468734	0.199404135	0.43387413	0.444540733	Indomalayan
